"","year","treated","G","lemp","lpop","lavg_pay","region","id"
"5189",2002,0,0,4.58496747867057,9.95783368227624,10.1577808728426,"3",22037
"5190",2003,0,0,4.74493212836325,9.95513078568797,10.1694223581052,"3",22037
"5191",2004,0,0,4.77912349311153,9.94606800007125,10.225897085507,"3",22037
"5192",2005,0,0,4.39444915467244,9.93095679452567,10.2601124952248,"3",22037
"5193",2006,0,0,4.79579054559674,9.95275379383905,10.2824033254108,"3",22037
"5194",2007,0,0,4.79579054559674,9.94760012715445,10.3504144504519,"3",22037
"5195",2001,0,0,5.70711026474888,10.413072406866,10.568080925678,"3",22047
"5196",2002,0,0,5.80211837537706,10.4065329889832,10.5769420997503,"3",22047
"5197",2003,0,0,5.67332326717149,10.3977263726977,10.6036848227086,"3",22047
"5198",2004,0,0,5.63478960316925,10.3884721545423,10.6524241547381,"3",22047
"5199",2005,0,0,5.43372200355424,10.3806219473347,10.7112572239328,"3",22047
"5200",2006,0,0,5.50938833662798,10.3981837943722,10.725709333962,"3",22047
"5201",2007,0,0,5.54907608489522,10.401683759902,10.8043194093477,"3",22047
"5202",2001,0,0,4.23410650459726,9.19644426678407,10.3878870620656,"3",22023
"5203",2002,0,0,4.34380542185368,9.18707174503683,10.3839364396434,"3",22023
"5204",2003,0,0,4.27666611901606,9.18049952996516,10.381459351431,"3",22023
"5205",2004,0,0,4.17438726989564,9.17222304986305,10.3527781401843,"3",22023
"5206",2005,0,0,4.07753744390572,9.16649297219591,10.4430755449698,"3",22023
"5207",2006,0,0,3.63758615972639,8.94689552388845,10.6517619187214,"3",22023
"5208",2007,0,0,4.21950770517611,8.88571765171212,10.7294377355088,"3",22023
"5209",2001,0,0,3.66356164612965,9.83798857030343,10.1073667316689,"3",22043
"5210",2002,0,0,3.76120011569356,9.83873567530643,10.18270893407,"3",22043
"5211",2003,0,0,3.73766961828337,9.84501062277715,10.1641966017365,"3",22043
"5212",2004,0,0,4.0943445622221,9.85974462958821,10.1946635142422,"3",22043
"5213",2005,0,0,4.06044301054642,9.86765309952691,10.2440229518917,"3",22043
"5214",2006,0,0,4.17438726989564,9.88949004289227,10.2594472407405,"3",22043
"5215",2007,0,0,3.87120101090789,9.89212322245708,10.2995082018163,"3",22043
"5216",2001,0,0,6.80239476332431,11.2047821483818,10.2561845951056,"3",22045
"5217",2002,0,0,6.72142570079064,11.2080701054756,10.2756026809627,"3",22045
"5218",2003,0,0,6.65415252018322,11.2124147900796,10.3031693025552,"3",22045
"5219",2004,0,0,6.58063913728495,11.2140611031159,10.3676302902617,"3",22045
"5220",2005,0,0,6.58202513889283,11.2071337313461,10.4391033451093,"3",22045
"5221",2006,0,0,6.76272950693188,11.2200968383656,10.5753344849254,"3",22045
"5222",2007,0,0,6.77992190747225,11.2227068448665,10.6213517356329,"3",22045
"5223",2001,0,0,5.04342511691925,9.90742977176875,9.95242056364531,"3",22029
"5224",2002,0,0,4.94875989037817,9.90088416666601,9.98824221840094,"3",22029
"5225",2003,0,0,4.87519732320115,9.89308361882074,10.0000242525842,"3",22029
"5226",2004,0,0,4.91265488573605,9.87863117653726,10.0459415203311,"3",22029
"5227",2005,0,0,4.46590811865458,9.84950643866961,10.1058976434634,"3",22029
"5228",2006,0,0,4.89783979995091,9.86230090820588,10.1793753451052,"3",22029
"5229",2007,0,0,4.89783979995091,9.84818623675104,10.229259891735,"3",22029
"5230",2001,0,0,4.79579054559674,10.1483143146815,10.2224138992271,"3",22031
"5231",2002,0,0,4.8283137373023,10.1575094234953,10.2570275877794,"3",22031
"5232",2003,0,0,4.78749174278205,10.1643506908774,10.2877290241927,"3",22031
"5233",2004,0,0,4.46590811865458,10.1723689955242,10.3389320863855,"3",22031
"5234",2005,0,0,4.49980967033027,10.1649668101159,10.3800943329154,"3",22031
"5235",2006,0,0,4.57471097850338,10.1678114341607,10.4304915970296,"3",22031
"5236",2007,0,0,4.64439089914137,10.1779703971799,10.4806625568437,"3",22031
"5237",2001,0,0,5.14749447681345,9.55845881323179,9.95551058060328,"3",22059
"5238",2002,0,0,5.10594547390058,9.56444200779579,9.99168156327204,"3",22059
"5239",2003,0,0,5.10594547390058,9.55732855032537,9.98363794671896,"3",22059
"5240",2004,0,0,5.01063529409626,9.55350445388697,10.0360497256191,"3",22059
"5241",2005,0,0,4.82028156560504,9.53993184750517,10.1097697467749,"3",22059
"5242",2006,0,0,4.8283137373023,9.54866802909686,10.1777803878689,"3",22059
"5243",2007,0,0,4.91998092582813,9.54631248355571,10.2714584562167,"3",22059
"5244",2001,0,0,4.46590811865458,9.72058582747711,10.065733944899,"3",22027
"5245",2002,0,0,4.17438726989564,9.71872301409103,10.1544797066701,"3",22027
"5246",2003,0,0,4.0943445622221,9.71697723512072,10.1387968007492,"3",22027
"5247",2004,0,0,3.95124371858143,9.70173849807608,10.1953732772485,"3",22027
"5248",2005,0,0,3.89182029811063,9.6997176149363,10.2705236340245,"3",22027
"5249",2006,0,0,4.04305126783455,9.70649895869877,10.2985318858164,"3",22027
"5250",2007,0,0,3.95124371858143,9.70692507345183,10.3750836631101,"3",22027
"5251",2001,0,0,6.82001636467413,11.4674991367554,10.0201143644678,"3",22063
"5252",2002,0,0,6.86380339145295,11.502693294404,10.0374501021991,"3",22063
"5253",2003,0,0,6.80572255341699,11.5336688261081,10.0535871807802,"3",22063
"5254",2004,0,0,6.76734312526539,11.5689087441654,10.1096476988099,"3",22063
"5255",2005,0,0,6.89467003943348,11.5850600627294,10.1908820836519,"3",22063
"5256",2006,0,0,7.04053639021596,11.6367877621912,10.2536513448592,"3",22063
"5257",2007,0,0,7.00306545878646,11.6701685013876,10.3213422582902,"3",22063
"5258",2001,0,0,4.21950770517611,9.50621380345425,9.90528593447751,"3",22065
"5259",2002,0,0,4.18965474202643,9.48789634812895,9.98971111928475,"3",22065
"5260",2003,0,0,4.06044301054642,9.46831038044244,10.0176640925984,"3",22065
"5261",2004,0,0,3.78418963391826,9.44604470533525,10.033682134194,"3",22065
"5262",2005,0,0,3.91202300542815,9.40137386937216,10.0309128407914,"3",22065
"5263",2006,0,0,4.02535169073515,9.38731432244354,10.0716256648136,"3",22065
"5264",2007,0,0,4.14313472639153,9.37551576993517,10.1383224924399,"3",22065
"5265",2001,0,0,5.27811465923052,10.3317247309865,10.1207739843659,"3",22067
"5266",2002,0,0,5.24174701505964,10.3263340584751,10.1748877924136,"3",22067
"5267",2003,0,0,5.15329159449778,10.3301268958757,10.2190279531163,"3",22067
"5268",2004,0,0,4.91265488573605,10.3216385204515,10.2367403265304,"3",22067
"5269",2005,0,0,5.20948615284142,10.2901095728428,10.2466161577285,"3",22067
"5270",2006,0,0,5.03043792139244,10.2827797863403,10.2465097200211,"3",22067
"5271",2007,0,0,5.04985600724954,10.2607423283399,10.276980281401,"3",22067
"5272",2001,0,0,5.76519110278484,10.6462340935874,10.1483143146815,"3",22061
"5273",2002,0,0,5.82600010738045,10.6423487421768,10.197126845462,"3",22061
"5274",2003,0,0,5.71702770140622,10.6484916186363,10.1796029886164,"3",22061
"5275",2004,0,0,5.67675380226828,10.6521876922163,10.2000302534201,"3",22061
"5276",2005,0,0,5.75574221358691,10.6623054255857,10.2143855380379,"3",22061
"5277",2006,0,0,5.63478960316925,10.6589990172926,10.258466058337,"3",22061
"5278",2007,0,0,5.64544689764324,10.6618370963417,10.3104848196224,"3",22061
"5279",2001,0,0,8.48632152774915,13.0765079028179,10.4006198491701,"3",22071
"5280",2002,0,0,8.29729437026692,13.0658776784175,10.4461024987915,"3",22071
"5281",2003,0,0,8.31164394850298,13.0560825393137,10.4764143545312,"3",22071
"5282",2004,0,0,8.1371033896393,13.04140274857,10.5153433294595,"3",22071
"5283",2005,0,0,8.14206328310415,13.0252487706004,10.5933041929996,"3",22071
"5284",2006,0,0,7.1785454837637,12.2585132814696,10.7746972329696,"3",22071
"5285",2007,0,0,7.75147531802146,12.5711080432757,10.7823463704014,"3",22071
"5286",2001,0,0,7.54750168281497,11.8942891190527,10.1878390848915,"3",22073
"5287",2002,0,0,7.60290046220476,11.8990786253793,10.2260781694761,"3",22073
"5288",2003,0,0,7.51043055637801,11.9035949895906,10.2317475897353,"3",22073
"5289",2004,0,0,7.35115822643069,11.906574369233,10.2549187721518,"3",22073
"5290",2005,0,0,7.40367029001237,11.9069183514033,10.3021629962849,"3",22073
"5291",2006,0,0,7.45240245122364,11.9158406581402,10.3451560056045,"3",22073
"5292",2007,0,0,7.50988306115491,11.9175902529076,10.3876097934676,"3",22073
"5293",2001,0,0,5.4971682252932,10.2085428330453,10.4916074952284,"3",22075
"5294",2002,0,0,5.37989735354046,10.216325544869,10.5477858172008,"3",22075
"5295",2003,0,0,5.39816270151775,10.2393881972584,10.5822061397773,"3",22075
"5296",2004,0,0,5.30330490805908,10.274050608635,10.6155546179486,"3",22075
"5297",2005,0,0,5.28320372873799,10.2607423283399,10.6918085399657,"3",22075
"5298",2006,0,0,5.18738580584075,9.98091144950093,10.8200782394193,"3",22075
"5299",2007,0,0,5.52942908751142,9.96894752400791,10.8484046131986,"3",22075
"5300",2001,0,0,5.88332238848828,10.5654794070884,10.0485398242353,"3",22069
"5301",2002,0,0,5.73979291217923,10.5698799957873,10.0694256300796,"3",22069
"5302",2003,0,0,5.64190707093811,10.5624831501652,10.0926192012586,"3",22069
"5303",2004,0,0,5.53733426701854,10.5562813787469,10.1136269147151,"3",22069
"5304",2005,0,0,5.40717177146012,10.56625284221,10.1720250311402,"3",22069
"5305",2006,0,0,5.53733426701854,10.5818256174424,10.1990261812657,"3",22069
"5306",2007,0,0,5.78689738136671,10.5702137527383,10.2468289991624,"3",22069
"5307",2001,0,0,7.27793857294566,11.7471276436412,10.1771721153441,"3",22079
"5308",2002,0,0,7.30451594646016,11.7499088030907,10.2146419811731,"3",22079
"5309",2003,0,0,7.23993259132047,11.7548279618794,10.2412803454104,"3",22079
"5310",2004,0,0,7.10167597161944,11.7582765925085,10.2794208580383,"3",22079
"5311",2005,0,0,7.18992217074581,11.7548279618794,10.3162592358267,"3",22079
"5312",2006,0,0,7.33236920592906,11.7937566234102,10.3568853143996,"3",22079
"5313",2007,0,0,7.29573507274928,11.7976757439123,10.4016533781553,"3",22079
"5314",2001,0,0,4.12713438504509,9.1651337791381,9.9813740911932,"3",22081
"5315",2002,0,0,4.29045944114839,9.16743287096491,10.0153866450335,"3",22081
"5316",2003,0,0,4.02535169073515,9.17055950196434,10.0507430868179,"3",22081
"5317",2004,0,0,3.78418963391826,9.16868469670735,10.0957594401833,"3",22081
"5318",2005,0,0,3.36729582998647,9.12880488399366,10.1038536561604,"3",22081
"5319",2006,0,0,3.3322045101752,9.12652388588307,10.151284691289,"3",22081
"5320",2007,0,0,3.3322045101752,9.12008738299862,10.2636763157747,"3",22081
"5321",2001,0,0,4.91265488573605,9.94764796832178,9.93885469637342,"3",22083
"5322",2002,0,0,4.7361984483945,9.93899947353749,9.97408580138167,"3",22083
"5323",2003,0,0,4.91265488573605,9.932220771359,9.97878053657156,"3",22083
"5324",2004,0,0,4.77068462446567,9.92988602639066,10.0351296615878,"3",22083
"5325",2005,0,0,4.62497281328427,9.91926247165149,10.0709915359797,"3",22083
"5326",2006,0,0,4.82028156560504,9.92583595619989,10.1226230824528,"3",22083
"5327",2007,0,0,4.80402104473326,9.92471073898765,10.1519089110346,"3",22083
"5328",2001,0,0,4.8283137373023,10.0613883347884,9.98280692174038,"3",22085
"5329",2002,0,0,5.19295685089021,10.0607904019099,10.0011132313206,"3",22085
"5330",2003,0,0,5.10594547390058,10.0645003483838,10.0503114569769,"3",22085
"5331",2004,0,0,5.01727983681492,10.0680269395343,10.0817592530548,"3",22085
"5332",2005,0,0,4.62497281328427,10.0617725315018,10.108385663509,"3",22085
"5333",2006,0,0,4.89034912822175,10.0677724218439,10.1380061618718,"3",22085
"5334",2007,0,0,5.02388052084628,10.0732725203259,10.193541809133,"3",22085
"5335",2001,0,0,6.72262979485545,11.1060093045947,10.1534288162357,"3",22087
"5336",2002,0,0,6.65157187358973,11.1032715962406,10.2065876539663,"3",22087
"5337",2003,0,0,6.74051935960622,11.0954080183379,10.2544612753551,"3",22087
"5338",2004,0,0,6.58892647753352,11.091879604895,10.2650704328274,"3",22087
"5339",2005,0,0,6.5792512120101,11.0772536948047,10.3625882098102,"3",22087
"5340",2006,0,0,4.45434729625351,9.54136924893133,10.7819310276338,"3",22087
"5341",2007,0,0,5.21493575760899,10.4174781624453,10.7181884286487,"3",22087
"5342",2001,0,0,6.34388043412633,10.7900610696221,10.6547621217727,"3",22089
"5343",2002,0,0,6.3456363608286,10.8021029927303,10.6646671434879,"3",22089
"5344",2003,0,0,6.35957386867238,10.8074830063161,10.6607356585026,"3",22089
"5345",2004,0,0,6.21460809842219,10.8188778791671,10.7099410967254,"3",22089
"5346",2005,0,0,6.2363695902037,10.8230529169439,10.7582219787112,"3",22089
"5347",2006,0,0,6.30991827822652,10.8564573086688,10.8101521010157,"3",22089
"5348",2007,0,0,6.10479323241498,10.8579599964503,10.8581524855272,"3",22089
"5349",2001,0,0,3.13549421592915,9.2529208195113,9.9845143911785,"3",22091
"5350",2002,0,0,3.52636052461616,9.25234566612121,9.99415058743337,"3",22091
"5351",2003,0,0,3.2188758248682,9.24222656083851,9.98966524877718,"3",22091
"5352",2004,0,0,3.55534806148941,9.24077257909638,10.0133280182157,"3",22091
"5353",2005,0,0,3.17805383034795,9.22847494217167,10.0953468138106,"3",22091
"5354",2006,0,0,3.3322045101752,9.27491014262548,10.1612643877447,"3",22091
"5355",2007,0,0,3.36729582998647,9.26681521890416,10.2168373717365,"3",22091
"5356",2001,0,0,5.39816270151775,9.9647237520067,10.4860941573967,"3",22093
"5357",2002,0,0,5.2257466737132,9.96509992166365,10.5149636169515,"3",22093
"5358",2003,0,0,5.27299955856375,9.96119026266442,10.5181595462196,"3",22093
"5359",2004,0,0,5.04985600724954,9.95541564539649,10.5452888057445,"3",22093
"5360",2005,0,0,5.15329159449778,9.95142020629143,10.6789978235212,"3",22093
"5361",2006,0,0,4.91265488573605,9.9631705546973,10.7591361624407,"3",22093
"5362",2007,0,0,5.08140436498446,9.96387685254891,10.7639061018437,"3",22093
"5363",2001,0,0,6.25575004175337,10.6857667765489,10.3477566203012,"3",22095
"5364",2002,0,0,6.19031540585315,10.6966384265671,10.3938757475621,"3",22095
"5365",2003,0,0,6.13122648948314,10.7126161468058,10.4150828800042,"3",22095
"5366",2004,0,0,5.92692602597041,10.7261267283288,10.4213583010288,"3",22095
"5367",2005,0,0,5.92692602597041,10.7277068541898,10.5105865284706,"3",22095
"5368",2006,0,0,6.27664348934164,10.7715749480237,10.5859781529075,"3",22095
"5369",2007,0,0,6.01126717440416,10.7770795298772,10.6247604701551,"3",22095
"5370",2001,0,0,6.54678541076052,11.3858531674064,10.0666687626777,"3",22097
"5371",2002,0,0,6.47389069635227,11.389514120055,10.1183569673981,"3",22097
"5372",2003,0,0,6.39359075395063,11.3970543504273,10.1393103810074,"3",22097
"5373",2004,0,0,6.36647044773144,11.4000030971051,10.1911071230347,"3",22097
"5374",2005,0,0,6.30444880242198,11.3929024223705,10.2260781694761,"3",22097
"5375",2006,0,0,6.40025744530882,11.4157425326591,10.2697959454431,"3",22097
"5376",2007,0,0,6.41345895716736,11.4218074856014,10.3309098279963,"3",22097
"5377",2001,0,0,6.08904487544685,10.8014717374276,9.99204772951561,"3",22099
"5378",2002,0,0,6.23244801655052,10.8102530631852,9.96589881265752,"3",22099
"5379",2003,0,0,6.15060276844628,10.8195382556057,9.98838001955409,"3",22099
"5380",2004,0,0,5.97380961186926,10.8261181449565,10.033286990071,"3",22099
"5381",2005,0,0,6.03068526026126,10.8204380667061,10.0763057618983,"3",22099
"5382",2006,0,0,6.04263283368238,10.8427718935357,10.1916695000296,"3",22099
"5383",2007,0,0,6.14203740558736,10.8517225885928,10.235700732237,"3",22099
"5384",2001,0,0,6.35957386867238,10.8739065564485,10.3821721429697,"3",22101
"5385",2002,0,0,6.39692965521615,10.8691777867051,10.4023822854342,"3",22101
"5386",2003,0,0,6.29710931993394,10.8665855315175,10.4159218816415,"3",22101
"5387",2004,0,0,6.21860011969173,10.8591528318843,10.4419964344021,"3",22101
"5388",2005,0,0,6.12905021006055,10.8373627671673,10.4959300289744,"3",22101
"5389",2006,0,0,6.35610766069589,10.8515482324991,10.6189831367598,"3",22101
"5390",2007,0,0,6.4393503711001,10.8427718935357,10.6562941834019,"3",22101
"5391",2001,0,0,5.23110861685459,10.0268549664864,10.046851694844,"3",22077
"5392",2002,0,0,5.33271879326537,10.0243325622283,10.1020924794032,"3",22077
"5393",2003,0,0,5.46806014113513,10.0223366863745,10.0917497619922,"3",22077
"5394",2004,0,0,5.31811999384422,10.0187785968709,10.1423469602903,"3",22077
"5395",2005,0,0,5.28320372873799,9.99094882830612,10.1607619625665,"3",22077
"5396",2006,0,0,5.33271879326537,10.0154760544842,10.2165814910486,"3",22077
"5397",2007,0,0,5.13579843705026,10.0189122539515,10.3304531920903,"3",22077
"5398",2001,0,0,4.27666611901606,9.29357797054624,9.8296795353914,"3",22025
"5399",2002,0,0,4.12713438504509,9.28340494283319,9.8567103609772,"3",22025
"5400",2003,0,0,3.97029191355212,9.27462886185855,9.89308361882074,"3",22025
"5401",2004,0,0,3.89182029811063,9.26350192009041,9.90867407922343,"3",22025
"5402",2005,0,0,3.63758615972639,9.2369823029226,9.97002407633637,"3",22025
"5403",2006,0,0,4.0943445622221,9.24599704918422,10.0040113903024,"3",22025
"5404",2007,0,0,4.15888308335967,9.2545486266405,10.0466350617546,"3",22025
"5405",2001,0,0,2.484906649788,8.77863395266279,9.95934790203275,"3",22107
"5406",2002,0,0,2.30258509299405,8.76732914779405,9.9257870600309,"3",22107
"5407",2003,0,0,1.79175946922805,8.74671634969449,10.0578810600212,"3",22107
"5408",2004,0,0,1.94591014905531,8.72534492491121,10.1247092582876,"3",22107
"5409",2005,0,0,2.30258509299405,8.69249013327323,10.1291479339746,"3",22107
"5410",2006,0,0,2.77258872223978,8.69934806765309,10.2614766326196,"3",22107
"5411",2007,0,0,2.77258872223978,8.66181288102618,10.2231405642301,"3",22107
"5412",2001,0,0,7.434847875212,11.5619917814823,10.3376049032175,"3",22109
"5413",2002,0,0,7.43955930913332,11.5664946675129,10.3413553117518,"3",22109
"5414",2003,0,0,7.31121838441963,11.5723163849129,10.3601209472187,"3",22109
"5415",2004,0,0,7.27378631784489,11.5754682459426,10.3780744127147,"3",22109
"5416",2005,0,0,7.19518732017871,11.573597144503,10.4297238200016,"3",22109
"5417",2006,0,0,7.37713371283395,11.5902845750146,10.5590886170221,"3",22109
"5418",2007,0,0,7.48829351515943,11.595675274366,10.612754114976,"3",22109
"5419",2001,0,0,4.89783979995091,10.0387611765937,9.92632478643888,"3",22111
"5420",2002,0,0,4.71849887129509,10.0354364436654,9.95208722237219,"3",22111
"5421",2003,0,0,5.05624580534831,10.0404194070313,9.94059064048763,"3",22111
"5422",2004,0,0,4.69134788222914,10.0367501590409,9.98934409629581,"3",22111
"5423",2005,0,0,5.05624580534831,10.0319247417114,10.032408332603,"3",22111
"5424",2006,0,0,4.82028156560504,10.0346473852342,10.1020514848759,"3",22111
"5425",2007,0,0,4.88280192258637,10.0304725642906,10.1522208748493,"3",22111
"5426",2001,0,0,6.08677472691231,10.894421827406,10.1840317105814,"3",22113
"5427",2002,0,0,6.06145691892802,10.8988297317168,10.2516765928246,"3",22113
"5428",2003,0,0,6.06378520868761,10.901929536771,10.273912529999,"3",22113
"5429",2004,0,0,5.90808293816893,10.9082286255942,10.3037055854573,"3",22113
"5430",2005,0,0,5.92958914338989,10.9139605556375,10.3321807867635,"3",22113
"5431",2006,0,0,6.05443934626937,10.9218112699754,10.4180760876626,"3",22113
"5432",2007,0,0,6.00881318544259,10.9264599269955,10.4811116418405,"3",22113
"5433",2001,0,0,5.72031177660741,10.8644265494124,10.0549202562963,"3",22115
"5434",2002,0,0,5.81413053182507,10.8440024946345,10.1152870021497,"3",22115
